t_us,dt_us,ax,ay,az,ppg
23746695,9985,0.333008,-0.627563,-0.733276,516
23756741,10046,0.335205,-0.628906,-0.730591,516
23766699,9958,0.334961,-0.629761,-0.729492,514
23776715,10016,0.337280,-0.631714,-0.725098,516
23786700,9985,0.335815,-0.631470,-0.724365,518
23796694,9994,0.335205,-0.631714,-0.724121,517
23806723,10029,0.335205,-0.634155,-0.728394,515
23816710,9987,0.334839,-0.634888,-0.728882,514
23826701,9991,0.335083,-0.633789,-0.729614,517
23836706,10005,0.335571,-0.632324,-0.729736,516
23846700,9994,0.335449,-0.630981,-0.729248,516
23856717,10017,0.335083,-0.629883,-0.729126,514
23866722,10005,0.335571,-0.629883,-0.726807,512
23876698,9976,0.336792,-0.629883,-0.724854,513
23886735,10037,0.336914,-0.630493,-0.723755,513
23896695,9960,0.337769,-0.631958,-0.723267,510
23906700,10005,0.338257,-0.632446,-0.723999,514
23916705,10005,0.338745,-0.635132,-0.726685,512
23926696,9991,0.339111,-0.635498,-0.728760,512
23936705,10009,0.339111,-0.635986,-0.729248,492
23946718,10013,0.340088,-0.634521,-0.730469,509
23956715,9997,0.339966,-0.634155,-0.730957,511
23966718,10003,0.338501,-0.632446,-0.731445,514
23976697,9979,0.337036,-0.632812,-0.731689,509
23986705,10008,0.337036,-0.633057,-0.729614,511
23996702,9997,0.335815,-0.635376,-0.730469,512
24006704,10002,0.334351,-0.637329,-0.728638,511
24016707,10003,0.333374,-0.637085,-0.729858,506
24026708,10001,0.332886,-0.638062,-0.727295,513
24036696,9988,0.333008,-0.638062,-0.726929,510
24046714,10018,0.331909,-0.638550,-0.725220,511
24056699,9985,0.331665,-0.638062,-0.725708,511
24066708,10009,0.331665,-0.638550,-0.725830,511
24076711,10003,0.331177,-0.639160,-0.724976,512
24086703,9992,0.331055,-0.640015,-0.724854,512
24096723,10020,0.331055,-0.639160,-0.724365,512
24106711,9988,0.330444,-0.638306,-0.723877,511
