t_us,dt_us,ax,ay,az,ppg
12074164,9980,-0.112061,0.461548,0.850586,506
12084175,10011,-0.110596,0.461792,0.851562,506
12094168,9993,-0.111206,0.462769,0.852417,510
12104166,9998,-0.111816,0.463867,0.854248,510
12114187,10021,-0.110962,0.462891,0.853882,508
12124189,10002,-0.111694,0.463745,0.853149,511
12134179,9990,-0.113525,0.463867,0.851562,504
12144174,9995,-0.113647,0.462158,0.852417,511
12154176,10002,-0.113037,0.462646,0.852661,512
12164175,9999,-0.110840,0.463989,0.853271,511
12174182,10007,-0.111328,0.463745,0.851929,509
12184181,9999,-0.112793,0.464478,0.850586,511
12194175,9994,-0.113281,0.465088,0.851685,509
12204184,10009,-0.112061,0.464844,0.850586,511
12214192,10008,-0.111938,0.464111,0.850098,508
12224180,9988,-0.112671,0.464111,0.850098,510
12234185,10005,-0.111206,0.462158,0.848022,522
12244189,10004,-0.111450,0.461914,0.848755,511
12254182,9993,-0.112183,0.461060,0.850708,509
12264165,9983,-0.111694,0.460449,0.850098,505
12274190,10025,-0.113159,0.460571,0.849243,509
12284174,9984,-0.114014,0.460571,0.851440,511
12294167,9993,-0.111938,0.461914,0.854004,508
12304207,10040,-0.112915,0.461792,0.853516,506
12314176,9969,-0.111816,0.460449,0.852905,509
12324180,10004,-0.111938,0.458252,0.852173,509
12334173,9993,-0.112183,0.457031,0.849731,509
12344186,10013,-0.113770,0.456299,0.849365,509
12354182,9996,-0.114014,0.458496,0.850586,509
12364166,9984,-0.113159,0.460937,0.852417,504
12374178,10012,-0.113281,0.462891,0.855103,505
12384175,9997,-0.111938,0.464355,0.852417,510
12394184,10009,-0.112061,0.463135,0.847900,511
12404182,9998,-0.113525,0.458008,0.846436,510
12414190,10008,-0.112549,0.455933,0.848877,510
12424164,9974,-0.111206,0.457764,0.851196,508
12434173,10009,-0.110474,0.461304,0.855103,506
12444200,10027,-0.109619,0.463867,0.857056,509
12454189,9989,-0.110962,0.465942,0.856079,509
12464177,9988,-0.111084,0.463623,0.855591,511
12474166,9989,-0.109863,0.462402,0.853027,511
12484167,10001,-0.109009,0.462158,0.850952,506
12494174,10007,-0.108398,0.462158,0.850098,514
12504164,9990,-0.109375,0.463013,0.852417,516
12514172,10008,-0.109985,0.460693,0.854004,516
12524168,9996,-0.109863,0.461670,0.855469,518
12534189,10021,-0.110352,0.462891,0.852417,520
12544192,10003,-0.110962,0.463623,0.853149,522
12554170,9978,-0.110352,0.462158,0.854370,519
12564182,10012,-0.110718,0.461792,0.852905,525
12574192,10010,-0.112061,0.462158,0.852051,525
12584185,9993,-0.112549,0.461060,0.852539,526
12594188,10003,-0.112549,0.461182,0.853027,525
12604170,9982,-0.112183,0.463013,0.852539,522
12614187,10017,-0.111450,0.461792,0.854004,524
12624179,9992,-0.111572,0.460327,0.853516,524
12634168,9989,-0.110840,0.462524,0.853394,525
12644166,9998,-0.111450,0.463257,0.851929,523
12654170,10004,-0.112183,0.461792,0.853027,527
12664176,10006,-0.112305,0.461182,0.851440,521
12674184,10008,-0.112427,0.462891,0.848877,521
12684176,9992,-0.112061,0.462769,0.850830,518
12694175,9999,-0.111938,0.460327,0.851685,519
12704178,10003,-0.111694,0.460327,0.850220,516
12714186,10008,-0.111572,0.458496,0.849854,513
12724189,10003,-0.109985,0.456421,0.849121,509
12734182,9993,-0.110229,0.457153,0.850220,510
12744179,9997,-0.110474,0.457031,0.850342,510
12754190,10011,-0.110474,0.457520,0.850342,520
12764185,9995,-0.110107,0.458008,0.848755,513
12774188,10003,-0.110229,0.457520,0.848267,507
12784183,9995,-0.109375,0.457520,0.848511,508
12794186,10003,-0.108398,0.457764,0.848267,504
12804165,9979,-0.108154,0.458252,0.848633,513
12814166,10001,-0.108032,0.458496,0.848999,512
12824183,10017,-0.106445,0.460083,0.848145,506
12834178,9995,-0.107178,0.459229,0.847412,511
12844178,10000,-0.107666,0.458252,0.847778,511
