t_us,dt_us,ax,ay,az,gx,gy,gz,mx,my,mz,ppg,condition
27995224,18094,-0.062134,-1.01709,0.064575,2.13623,-0.732422,3.662109,0.0,0.0,0.0,681,static
28010551,15327,-0.062744,-1.016846,0.065308,2.197266,-0.671387,3.662109,0.0,0.0,0.0,668,static
28024646,14095,-0.063354,-1.018433,0.066162,2.075195,-0.732422,3.662109,19.091797,-11.889648,83.447266,644,static
28040076,15430,-0.063721,-1.016846,0.064819,2.258301,-0.732422,3.662109,0.0,0.0,0.0,611,static
28057717,17641,-0.0625,-1.0177,0.065063,2.075195,-0.488281,3.662109,0.0,0.0,0.0,571,static
28072765,15048,-0.062866,-1.016846,0.06543,2.075195,-0.671387,3.723145,0.0,0.0,0.0,544,static
28088606,15841,-0.062134,-1.017456,0.063721,2.13623,-0.671387,3.845215,19.677734,-12.207031,82.60498,516,static
28105488,16882,-0.062256,-1.016968,0.065063,2.01416,-0.671387,3.723145,0.0,0.0,0.0,497,static
28120718,15230,-0.062988,-1.017456,0.063599,2.075195,-0.732422,3.78418,0.0,0.0,0.0,477,static
28136699,15981,-0.062744,-1.017944,0.06604,2.13623,-0.671387,3.78418,19.372559,-13.024902,82.727051,473,static
28153965,17266,-0.062988,-1.019165,0.064331,2.258301,-0.793457,3.90625,0.0,0.0,0.0,463,static
28167864,13899,-0.061523,-1.015991,0.06189,1.77002,-0.549316,3.90625,0.0,0.0,0.0,466,static
28182293,14429,-0.061768,-1.019165,0.065552,1.831055,-0.549316,3.967285,19.20166,-12.475586,83.666992,468,static
28198178,15885,-0.062012,-1.017822,0.064087,2.13623,-0.732422,3.90625,0.0,0.0,0.0,468,static
28213105,14927,-0.062866,-1.018188,0.066162,1.89209,-0.610352,3.662109,0.0,0.0,0.0,481,static
28227777,14672,-0.06311,-1.0177,0.065063,2.319336,-0.671387,3.723145,19.07959,-12.463379,82.763672,486,static
28243350,15573,-0.063232,-1.017822,0.064087,2.075195,-0.732422,3.78418,0.0,0.0,0.0,495,static
28257617,14267,-0.062378,-1.017212,0.064575,2.01416,-0.610352,3.78418,0.0,0.0,0.0,501,static
28272135,14518,-0.0625,-1.016968,0.064575,1.953125,-0.610352,3.662109,19.189453,-12.231445,83.215332,502,static
28287759,15624,-0.062134,-1.018066,0.065552,2.01416,-0.732422,3.662109,0.0,0.0,0.0,498,static
28302326,14567,-0.0625,-1.016968,0.065918,2.075195,-0.671387,3.78418,0.0,0.0,0.0,498,static
28316698,14372,-0.061646,-1.01709,0.065552,1.953125,-0.610352,3.662109,0.0,0.0,0.0,496,static
28331340,14642,-0.063599,-1.016357,0.064941,2.01416,-0.671387,3.723145,19.335937,-12.231445,83.752441,498,static
28347021,15681,-0.062378,-1.018066,0.065552,1.953125,-0.610352,3.723145,0.0,0.0,0.0,488,static
28361665,14644,-0.061157,-1.016602,0.065552,2.13623,-0.610352,3.662109,0.0,0.0,0.0,478,static
